zip,year,hpi
528,2012,125.8
528,2013,127.55
528,2014,130.34
528,2015,131.45
528,2016,136.32
528,2017,139.35
528,2018,143.5
528,2019,147.31
528,2020,150.89
528,2021,162.05
528,2022,178.42
530,1975,25.91
530,1976,29.17
530,1977,34.18
530,1978,39.35
530,1979,42.98
530,1980,45.1
530,1981,43.9
530,1982,43.02
530,1983,46.81
530,1984,47.19
530,1985,48.5
530,1986,49.79
530,1987,50.52
530,1988,54.2
530,1989,57.93
530,1990,61.44
530,1991,64.03
530,1992,66.95999999999999
530,1993,70.62
530,1994,75.40000000000001
530,1995,81.65000000000001
530,1996,84.22
530,1997,88.19
530,1998,90.40000000000001
530,1999,93.98
530,2000,100
530,2001,104.35
530,2002,108.24
530,2003,111.3
530,2004,119.49
530,2005,129.75
530,2006,134.53
530,2007,136.2
530,2008,134.62
530,2009,129.4
530,2010,123.75
530,2011,119.13
530,2012,117.3
530,2013,117.54
530,2014,119.9
530,2015,122.77
530,2016,127.35
530,2017,133.3
530,2018,140.11
530,2019,146.29
530,2020,149.31
530,2021,162.53
530,2022,185.43
531,1975,28.98
531,1976,29.29
531,1977,34.66
531,1978,40.83
531,1979,44.61
531,1980,47.33
531,1981,46.12
531,1982,42.1
531,1983,47.15
531,1984,46.34
531,1985,48.79
531,1986,49.94
531,1987,51.64
531,1988,55.81
531,1989,59.59
531,1990,63.67
531,1991,66.95999999999999
531,1992,69.91
531,1993,73.37
531,1994,77.56
531,1995,82.48999999999999
531,1996,85.01000000000001
531,1997,88.11
531,1998,90.95999999999999
531,1999,94.18000000000001
531,2000,100
531,2001,105.14
531,2002,109.61
531,2003,113.77
531,2004,123.65
531,2005,135.74
531,2006,141.86
531,2007,143.58
531,2008,140.89
531,2009,133.87
531,2010,126.34
531,2011,120.85
531,2012,117.35
531,2013,116.94
531,2014,119.48
531,2015,123.4
531,2016,128.62
531,2017,135.74
531,2018,143.84
531,2019,151.22
531,2020,155.05
531,2021,169.28
531,2022,191.5
532,1975,29.57
532,1976,32.39
532,1977,38.35
532,1978,45.2
532,1979,49.23
532,1980,49.64
532,1981,51.72
532,1982,49.12
532,1983,50.84
532,1984,51.45
532,1985,51.77
532,1986,52.55
532,1987,53.73
532,1988,57.62
532,1989,61.77
532,1990,64.59999999999999
532,1991,67.08
532,1992,69.41
532,1993,71.97
532,1994,75.73999999999999
532,1995,79.39
532,1996,82.13
532,1997,85.3
532,1998,88.18000000000001
532,1999,92.59999999999999
532,2000,100
532,2001,106.13
532,2002,111.47
532,2003,116.57
532,2004,128.25
532,2005,142.11
532,2006,148.91
532,2007,149.61
532,2008,145.53
532,2009,137.33
532,2010,129.64
532,2011,122.03
532,2012,117.17
532,2013,116.57
532,2014,119.11
532,2015,122.27
532,2016,126.88
532,2017,132.85
532,2018,140.44
532,2019,147.34
532,2020,152.9
532,2021,168.5
532,2022,190.32
534,1976,36.28
534,1977,41.45
534,1978,49.81
534,1979,52.87
534,1980,51.57
534,1981,51.89
534,1982,46.87
534,1983,55.29
534,1984,53.52
534,1985,55.05
534,1986,56.7
534,1987,57.62
534,1988,61.62
534,1989,65.52
534,1990,68.86
534,1991,71.95
534,1992,73.78
534,1993,76.31
534,1994,79.79000000000001
534,1995,83.7
534,1996,85.61
534,1997,89.43000000000001
534,1998,91.95999999999999
534,1999,95.68000000000001
534,2000,100
534,2001,105.28
534,2002,109.02
534,2003,112.6
534,2004,123.06
534,2005,137.48
534,2006,141.56
534,2007,142.14
534,2008,137.82
534,2009,132.49
534,2010,122.08
534,2011,114.18
534,2012,109.58
534,2013,106.43
534,2014,107.73
534,2015,110.23
534,2016,115.03
534,2017,121.34
534,2018,132.09
534,2019,141.07
534,2020,147.33
534,2021,161.45
534,2022,182.87
535,1975,27.7
535,1976,28.33
535,1977,32.87
535,1978,38.33
535,1979,42.97
535,1980,44.84
535,1981,46.07
535,1982,44.62
535,1983,47.43
535,1984,48.6
535,1985,48.85
535,1986,49.57
535,1987,50.57
535,1988,52.93
535,1989,56.45
535,1990,58.81
535,1991,61.85
535,1992,64.67
535,1993,67.95
535,1994,74.48999999999999
535,1995,82.15000000000001
535,1996,85.36
535,1997,89.18000000000001
535,1998,91.09999999999999
535,1999,94.97
535,2000,100
535,2001,104.25
535,2002,107.9
535,2003,110.91
535,2004,119
535,2005,128.92
535,2006,134.28
535,2007,136.62
535,2008,135.31
535,2009,130.68
535,2010,126.12
535,2011,122.68
535,2012,121.42
535,2013,121.84
535,2014,124.42
535,2015,128.16
535,2016,134.52
535,2017,142
535,2018,149.48
535,2019,156.06
535,2020,159.86
535,2021,175.65
535,2022,201.05
537,1975,25.1
537,1976,26.61
537,1977,30.73
537,1978,35.21
537,1979,39.47
537,1980,42.45
537,1981,44.25
537,1982,46.21
537,1983,46.19
537,1984,47.29
537,1985,47.2
537,1986,48.37
537,1987,49.45
537,1988,52.85
537,1989,55.76
537,1990,58.82
537,1991,61.74
537,1992,64.67
537,1993,67.65000000000001
537,1994,73.26000000000001
537,1995,80.97
537,1996,82.87
537,1997,86.23
537,1998,87.89
537,1999,92.29000000000001
537,2000,100
537,2001,104.95
537,2002,111.29
537,2003,116.77
537,2004,127.47
537,2005,139.52
537,2006,143.79
537,2007,144.81
537,2008,143.9
537,2009,140.09
537,2010,136.56
537,2011,133.53
537,2012,132.46
537,2013,133.54
537,2014,138.46
537,2015,142.86
537,2016,150.78
537,2017,160.64
537,2018,171.79
537,2019,178.83
537,2020,184.29
537,2021,202.01
537,2022,233.55
538,1977,39.88
538,1978,43.48
538,1979,46.48
538,1980,
538,1981,
538,1982,
538,1983,48.63
538,1984,53.64
538,1985,50.21
538,1986,51.82
538,1987,51.22
538,1988,56.41
538,1989,53.06
538,1990,53.52
538,1991,57.16
538,1992,59.55
538,1993,61.4
538,1994,67.34
538,1995,73.27
538,1996,77.95999999999999
538,1997,82.34
538,1998,86.53
538,1999,91.48
538,2000,100
538,2001,103.71
538,2002,107.64
538,2003,112.03
538,2004,115.21
538,2005,122.49
538,2006,127.6
538,2007,129.36
538,2008,130.05
538,2009,128.55
538,2010,128.66
538,2011,128.4
538,2012,127.99
538,2013,128.42
538,2014,128.85
538,2015,133.34
538,2016,137.18
538,2017,142.76
538,2018,146.13
538,2019,152.35
538,2020,156.11
538,2021,170.72
538,2022,189.79
539,1979,46.9
539,1980,45.31
539,1981,
539,1982,42.69
539,1983,47.84
539,1984,46.5
539,1985,49.44
539,1986,50.53
539,1987,50.28
539,1988,51.7
539,1989,53.51
539,1990,56.6
539,1991,58.3
539,1992,60.57
539,1993,64.08
539,1994,70.52
539,1995,78.13
539,1996,82.55
539,1997,87.06
539,1998,89.81
539,1999,94.28
539,2000,100
539,2001,104.86
539,2002,108.24
539,2003,111.34
539,2004,118.9
539,2005,129.36
539,2006,135.87
539,2007,137.74
539,2008,136.67
539,2009,132.32
539,2010,126.21
539,2011,122.59
539,2012,119.28
539,2013,118.12
539,2014,118.56
539,2015,122.37
539,2016,127.69
539,2017,133.19
539,2018,139.39
539,2019,146.38
539,2020,150.19
539,2021,164.95
539,2022,190.75
540,1978,32.71
540,1979,44.71
540,1980,43.95
540,1981,38.82
540,1982,44.97
540,1983,44.59
540,1984,46.67
540,1985,46.6
540,1986,48.6
540,1987,50.41
540,1988,51.86
540,1989,53.75
540,1990,55.07
540,1991,57.13
540,1992,58.02
540,1993,58.95
540,1994,62.71
540,1995,69.06
540,1996,73.04000000000001
540,1997,78.92
540,1998,82.18000000000001
540,1999,90.17
540,2000,100
540,2001,107.71
540,2002,114.26
540,2003,118.99
540,2004,130.17
540,2005,138.71
540,2006,140.63
540,2007,139.98
540,2008,134.71
540,2009,125.98
540,2010,115.83
540,2011,109.42
540,2012,106.11
540,2013,109.97
540,2014,117.13
540,2015,122.4
540,2016,128.36
540,2017,136.72
540,2018,145.93
540,2019,153.84
540,2020,157.44
540,2021,176.04
540,2022,199.75
541,1979,44.06
541,1980,43.59
541,1981,44.76
541,1982,45.96
541,1983,47.38
541,1984,52.91
541,1985,52.14
541,1986,53.06
541,1987,53.83
541,1988,56.37
541,1989,57.62
541,1990,59.96
541,1991,62.45
541,1992,64.23
541,1993,67.04000000000001
541,1994,72.04000000000001
541,1995,78.86
541,1996,82.73999999999999
541,1997,87.27
541,1998,90.19
541,1999,94.04000000000001
541,2000,100
541,2001,104.62
541,2002,108.15
541,2003,110.74
541,2004,116.48
541,2005,122.82
541,2006,125.47
541,2007,126.95
541,2008,126.05
541,2009,121.74
541,2010,117.39
541,2011,114.44
541,2012,114.18
541,2013,114.38
541,2014,115.22
541,2015,119.07
541,2016,122.69
541,2017,129.66
541,2018,136.27
541,2019,142.36
541,2020,145.75
541,2021,160.89
541,2022,185.07
542,1979,44.78
542,1980,
542,1981,
542,1982,39.72
542,1983,47.91
542,1984,50.67
542,1985,50.53
542,1986,51.76
542,1987,51.8
542,1988,52.88
542,1989,55.33
542,1990,56.28
542,1991,59.7
542,1992,61.45
542,1993,64.23999999999999
542,1994,69.48999999999999
542,1995,76.69
542,1996,79.5
542,1997,84.79000000000001
542,1998,87.8
542,1999,94.18000000000001
542,2000,100
542,2001,104.18
542,2002,106.75
542,2003,108.3
542,2004,113.85
542,2005,119.66
542,2006,123.69
542,2007,123.95
542,2008,124.69
542,2009,121.81
542,2010,117.76
542,2011,114.92
542,2012,113.67
542,2013,112.87
542,2014,112.07
542,2015,114.33
542,2016,117.9
542,2017,121.84
542,2018,127.89
542,2019,135.12
542,2020,137.04
542,2021,150.84
542,2022,175.27
543,1977,38.81
543,1978,45.05
543,1979,46.43
543,1980,41.84
543,1981,42.56
543,1982,47.85
543,1983,50.16
543,1984,51.99
543,1985,54.42
543,1986,55.26
543,1987,56
543,1988,58.12
543,1989,60.36
543,1990,62.09
543,1991,64.7
543,1992,67.64
543,1993,71.27
543,1994,77.02
543,1995,83.62
543,1996,86.52
543,1997,90.38
543,1998,93.05
543,1999,96.08
543,2000,100
543,2001,105.09
543,2002,108.51
543,2003,111.5
543,2004,117.13
543,2005,122.46
543,2006,123.52
543,2007,123.74
543,2008,121.98
543,2009,117.36
543,2010,113.03
543,2011,109.47
543,2012,108.86
543,2013,108.62
543,2014,108.41
543,2015,112.18
543,2016,117.51
543,2017,124.21
543,2018,131.55
543,2019,138.76
543,2020,142.67
543,2021,158.43
543,2022,183.71
544,1976,36.62
544,1977,38.53
544,1978,44.29
544,1979,47.78
544,1980,52.73
544,1981,51.23
544,1982,48.41
544,1983,54.49
544,1984,53.62
544,1985,54.14
544,1986,54.82
544,1987,55.87
544,1988,58.08
544,1989,60.74
544,1990,63.12
544,1991,65.09999999999999
544,1992,67.73
544,1993,71.23999999999999
544,1994,75.93000000000001
544,1995,80.23
544,1996,83.56999999999999
544,1997,88.05
544,1998,91
544,1999,95.26000000000001
544,2000,100
544,2001,104.26
544,2002,107.81
544,2003,110.6
544,2004,116.63
544,2005,124.11
544,2006,127.36
544,2007,129.78
544,2008,131.05
544,2009,128.04
544,2010,124.94
544,2011,122.27
544,2012,120.68
544,2013,120.26
544,2014,119.86
544,2015,122.86
544,2016,127.12
544,2017,131.18
544,2018,137.63
544,2019,143.77
544,2020,146.99
544,2021,160.31
544,2022,183.1
545,1985,41.77
545,1986,43.89
545,1987,44.16
545,1988,44.03
545,1989,46.21
545,1990,48.36
545,1991,51.19
545,1992,54.8
545,1993,59.18
545,1994,64.29000000000001
545,1995,73.16
545,1996,76.73999999999999
545,1997,83.53
545,1998,86.33
545,1999,92.01000000000001
545,2000,100
545,2001,106.93
545,2002,111.63
545,2003,115.37
545,2004,123.84
545,2005,133.49
545,2006,142.61
545,2007,146.45
545,2008,147.36
545,2009,144.8
545,2010,138.18
545,2011,134.24
545,2012,130.24
545,2013,127.18
545,2014,126.32
545,2015,128.28
545,2016,129.63
545,2017,134.09
545,2018,137.32
545,2019,143.93
545,2020,146.76
545,2021,160.49
545,2022,191.72
546,1975,45.68
546,1976,43.25
546,1977,45.51
546,1978,47.93
546,1979,48.43
546,1980,53.18
546,1981,42.11
546,1982,50.62
546,1983,55.25
546,1984,54.17
546,1985,54.83
546,1986,56.81
546,1987,56.09
546,1988,57.15
546,1989,58.78
546,1990,60.58
546,1991,62.49
546,1992,64.64
546,1993,66.56999999999999
546,1994,71.41
546,1995,77.55
546,1996,81.73
546,1997,86.34999999999999
546,1998,89.17
546,1999,94.42
546,2000,100
546,2001,105.27
546,2002,108.8
546,2003,112.23
546,2004,119.73
546,2005,128.06
546,2006,133.38
546,2007,136.43
546,2008,136.23
546,2009,134.85
546,2010,133.53
546,2011,132.93
546,2012,132.35
546,2013,132.97
546,2014,135.77
546,2015,138.12
546,2016,144.05
546,2017,151.55
546,2018,159.31
546,2019,165.9
546,2020,170.06
546,2021,184.48
546,2022,212.38
547,1977,34.78
547,1978,40.05
547,1979,43.95
547,1980,45.12
547,1981,40.81
547,1982,38.69
547,1983,44.69
547,1984,47.26
547,1985,47.81
547,1986,49.17
547,1987,49.63
547,1988,52.39
547,1989,54.78
547,1990,56.6
547,1991,57.87
547,1992,60.09
547,1993,63.53
547,1994,68.65000000000001
547,1995,75.25
547,1996,79.02
547,1997,83.78
547,1998,86.89
547,1999,92.33
547,2000,100
547,2001,105.36
547,2002,109.38
547,2003,112.57
547,2004,120.71
547,2005,129.72
547,2006,132.24
547,2007,133.88
547,2008,133.67
547,2009,129.88
547,2010,126.89
547,2011,124.64
547,2012,123.8
547,2013,124.62
547,2014,126.96
547,2015,130.7
547,2016,136.56
547,2017,144.65
547,2018,153.73
547,2019,162.04
547,2020,167.23
547,2021,185.88
547,2022,212.5
548,1979,39.41
548,1980,45.3
548,1981,45.26
548,1982,59.97
548,1983,48.43
548,1984,46.31
548,1985,48.34
548,1986,48.86
548,1987,49.09
548,1988,50.8
548,1989,52
548,1990,53.85
548,1991,56.93
548,1992,58.48
548,1993,60.92
548,1994,64.7
548,1995,70.17
548,1996,73.84999999999999
548,1997,78.77
548,1998,83.5
548,1999,89.98
548,2000,100
548,2001,107.31
548,2002,112.49
548,2003,117.17
548,2004,128
548,2005,139.41
548,2006,144.2
548,2007,146.74
548,2008,144.14
548,2009,141.74
548,2010,136.17
548,2011,132.14
548,2012,129.05
548,2013,127.57
548,2014,129.06
548,2015,131.52
548,2016,135.86
548,2017,141.64
548,2018,148.92
548,2019,154.82
548,2020,161.08
548,2021,179.47
548,2022,210.31
549,1975,28.35
549,1976,33.52
549,1977,37.02
549,1978,43.26
549,1979,47.72
549,1980,49.69
549,1981,48.89
549,1982,41.43
549,1983,52.58
549,1984,53.88
549,1985,56.13
549,1986,57.41
549,1987,58.44
549,1988,61.18
549,1989,63.42
549,1990,65.81999999999999
549,1991,68.39
549,1992,70.39
549,1993,73.59999999999999
549,1994,77.90000000000001
549,1995,83.14
549,1996,85.98
549,1997,89.25
549,1998,91.58
549,1999,94.93000000000001
549,2000,100
549,2001,105.15
549,2002,108.41
549,2003,111.11
549,2004,116.33
549,2005,121.96
549,2006,125.13
549,2007,126.62
549,2008,126.1
549,2009,123.27
549,2010,120.11
549,2011,117.34
549,2012,116.79
549,2013,116.14
549,2014,116.22
549,2015,118.81
549,2016,122.32
549,2017,128.61
549,2018,135.85
549,2019,142.62
549,2020,146.52
549,2021,161.59
549,2022,185.2
550,1975,24.34
550,1976,27.68
550,1977,29.47
550,1978,35.18
550,1979,39.83
550,1980,42.63
550,1981,44.55
550,1982,38.94
550,1983,47.31
550,1984,47.86
550,1985,50.38
550,1986,51.44
550,1987,54.07
550,1988,56.88
550,1989,58.68
550,1990,59.89
550,1991,61.46
550,1992,62.98
550,1993,65.06999999999999
550,1994,67.81999999999999
550,1995,72.47
550,1996,75.77
550,1997,80.08
550,1998,83.98999999999999
550,1999,89.73999999999999
550,2000,100
550,2001,109.61
550,2002,118.62
550,2003,124.32
550,2004,135.5
550,2005,146.4
550,2006,150.33
550,2007,147.78
550,2008,139.15
550,2009,127.08
550,2010,117.29
550,2011,109.89
550,2012,107.63
550,2013,112.61
550,2014,120.71
550,2015,125.38
550,2016,131.64
550,2017,139.79
550,2018,147.93
550,2019,154.04
550,2020,158.51
550,2021,175.16
550,2022,197.25
551,1975,26.49
551,1976,27.66
551,1977,30.36
551,1978,36.28
551,1979,41.65
551,1980,46.11
551,1981,47.71
551,1982,42.03
551,1983,50.59
551,1984,52.41
551,1985,53.31
551,1986,55.32
551,1987,57.97
551,1988,59.87
551,1989,61.7
551,1990,62.28
551,1991,63.56
551,1992,64.8
551,1993,66.37
551,1994,68.2
551,1995,71.75
551,1996,74.31
551,1997,77.84
551,1998,81.95
551,1999,88.28
551,2000,100
551,2001,110
551,2002,119.73
551,2003,126
551,2004,138.37
551,2005,149.54
551,2006,152.99
551,2007,150.5
551,2008,141.83
551,2009,131.55
551,2010,123.87
551,2011,115.73
551,2012,114.01
551,2013,119.45
551,2014,127.55
551,2015,131.81
551,2016,138.22
551,2017,146.5
551,2018,155.61
551,2019,162.45
551,2020,167.85
551,2021,182.98
551,2022,203.09
553,1975,24.69
553,1976,27.4
553,1977,29.98
553,1978,35.57
553,1979,40.96
553,1980,44.69
553,1981,46.33
553,1982,41.09
553,1983,49.5
553,1984,50.66
553,1985,51.39
553,1986,53.45
553,1987,56.03
553,1988,58.48
553,1989,60.29
553,1990,60.74
553,1991,62.3
553,1992,63.6
553,1993,65.8
553,1994,68.56
553,1995,73.23
553,1996,75.94
553,1997,79.90000000000001
553,1998,83.5
553,1999,89.34
553,2000,100
553,2001,109.44
553,2002,118.25
553,2003,123.74
553,2004,134.67
553,2005,146.81
553,2006,151.12
553,2007,149.26
553,2008,140.61
553,2009,129.18
553,2010,119.46
553,2011,112.24
553,2012,110.82
553,2013,116.53
553,2014,124.86
553,2015,129.12
553,2016,135.2
553,2017,143.1
553,2018,150.75
553,2019,157.02
553,2020,161.35
553,2021,177.69
553,2022,200.83
554,1975,24.48
554,1976,26.78
554,1977,29.64
554,1978,35.17
554,1979,40.75
554,1980,44.67
554,1981,46.52
554,1982,40.62
554,1983,49.47
554,1984,50.69
554,1985,51.56
554,1986,53.52
554,1987,56.16
554,1988,58.49
554,1989,60.3
554,1990,61.2
554,1991,62.24
554,1992,63.25
554,1993,64.72
554,1994,66.37
554,1995,69.81999999999999
554,1996,72.77
554,1997,76.25
554,1998,80.41
554,1999,87.45999999999999
554,2000,100
554,2001,110.49
554,2002,120.46
554,2003,126.78
554,2004,138.75
554,2005,150.5
554,2006,154.5
554,2007,152.45
554,2008,142.98
554,2009,133.3
554,2010,125.87
554,2011,117.28
554,2012,116.2
554,2013,122.73
554,2014,131.12
554,2015,136
554,2016,143.51
554,2017,153.66
554,2018,164.14
554,2019,171.08
554,2020,176.44
554,2021,191.62
554,2022,210.6
556,1991,60.04
556,1992,62.76
556,1993,66.02
556,1994,67.97
556,1995,72.54000000000001
556,1996,77.81
556,1997,82.64
556,1998,86.78
556,1999,91.83
556,2000,100
556,2001,108.81
556,2002,116.42
556,2003,123.84
556,2004,135.31
556,2005,151.14
556,2006,161.14
556,2007,167.62
556,2008,165.01
556,2009,160.22
556,2010,154.72
556,2011,148.39
556,2012,149.4
556,2013,148.11
556,2014,153.96
556,2015,151.29
556,2016,151.58
556,2017,163.66
556,2018,168.49
556,2019,178.81
556,2020,182.04
556,2021,208.89
556,2022,245.03
557,1976,35.15
557,1977,41.97
557,1978,41.61
557,1979,52.5
557,1980,51.2
557,1981,56.23
557,1982,
557,1983,52.95
557,1984,47.62
557,1985,50.65
557,1986,50.56
557,1987,50.31
557,1988,51.98
557,1989,56.97
557,1990,58.46
557,1991,60.89
557,1992,63.93
557,1993,66.69
557,1994,69.97
557,1995,74.77
557,1996,78.38
557,1997,82.98
557,1998,86.86
557,1999,91.29000000000001
557,2000,100
557,2001,107.2
557,2002,112.98
557,2003,118.98
557,2004,128.18
557,2005,140.02
557,2006,148.51
557,2007,153.05
557,2008,151.29
557,2009,147.09
557,2010,140.52
557,2011,137.28
557,2012,134.84
557,2013,135.22
557,2014,137.24
557,2015,139.53
557,2016,141.76
557,2017,144.78
557,2018,151.69
557,2019,157.45
557,2020,161.89
557,2021,177.12
557,2022,202.89
558,1976,24.59
558,1977,31.73
558,1978,33.28
558,1979,39.29
558,1980,46.66
558,1981,44.38
558,1982,44.82
558,1983,45.1
558,1984,40.83
558,1985,42.52
558,1986,45.66
558,1987,47.49
558,1988,52.01
558,1989,55.97
558,1990,58.75
558,1991,62.94
558,1992,66.75
558,1993,71.23
558,1994,71.75
558,1995,75.31999999999999
558,1996,78.73999999999999
558,1997,82.12
558,1998,86.06999999999999
558,1999,90.63
558,2000,100
558,2001,108.33
558,2002,117.73
558,2003,125.78
558,2004,139.61
558,2005,150.72
558,2006,153.09
558,2007,154.48
558,2008,153.15
558,2009,149.41
558,2010,145.74
558,2011,140.52
558,2012,138.86
558,2013,141.3
558,2014,145.02
558,2015,149.74
558,2016,153.9
558,2017,163.13
558,2018,169.97
558,2019,177.78
558,2020,181.67
558,2021,199.87
558,2022,227.82
559,1975,31.81
559,1976,33.96
559,1977,39.8
559,1978,44.13
559,1979,48.85
559,1980,52.27
559,1981,51.63
559,1982,45.85
559,1983,52.54
559,1984,55.6
559,1985,57.03
559,1986,57.42
559,1987,58
559,1988,59.04
559,1989,62.49
559,1990,64.61
559,1991,66.91
559,1992,68.34999999999999
559,1993,70.41
559,1994,71.93000000000001
559,1995,74.34999999999999
559,1996,77.53
559,1997,81.04000000000001
559,1998,84.67
559,1999,91.09999999999999
559,2000,100
559,2001,106.96
559,2002,111.81
559,2003,114.52
559,2004,120.02
559,2005,125.93
559,2006,128.05
559,2007,128.07
559,2008,127.53
559,2009,124.22
559,2010,119.29
559,2011,116.18
559,2012,115.72
559,2013,117.63
559,2014,120.71
559,2015,124.33
559,2016,130.98
559,2017,139.72
559,2018,147.3
559,2019,153.05
559,2020,157.89
559,2021,173.86
559,2022,195.68
560,1975,31.11
560,1976,36.63
560,1977,41.16
560,1978,45.34
560,1979,49.45
560,1980,51.85
560,1981,45.71
560,1982,37.42
560,1983,52.34
560,1984,52.83
560,1985,54.97
560,1986,55.31
560,1987,56.15
560,1988,57.72
560,1989,59.28
560,1990,60.73
560,1991,63.18
560,1992,65.26000000000001
560,1993,68.43000000000001
560,1994,70.97
560,1995,77.15000000000001
560,1996,80.66
560,1997,84.45999999999999
560,1998,88.15000000000001
560,1999,92.79000000000001
560,2000,100
560,2001,105.97
560,2002,111.32
560,2003,114.42
560,2004,123.02
560,2005,132.26
560,2006,135.88
560,2007,135.91
560,2008,133.39
560,2009,127.11
560,2010,121.26
560,2011,116.52
560,2012,116.62
560,2013,119.18
560,2014,122.54
560,2015,126.2
560,2016,131.12
560,2017,137.21
560,2018,144.81
560,2019,150.36
560,2020,152.67
560,2021,165.77
560,2022,187.55
561,1979,62.13
561,1980,61.69
561,1981,88.8
561,1982,55.04
561,1983,57.16
561,1984,53.5
561,1985,64.06999999999999
561,1986,65.48999999999999
561,1987,64.19
561,1988,70.13
561,1989,66.59
561,1990,68.62
561,1991,71.73
561,1992,75.25
561,1993,78.27
561,1994,82.61
561,1995,85.56
561,1996,89.72
561,1997,93.59
561,1998,94.76000000000001
561,1999,97.03
561,2000,100
561,2001,106.77
561,2002,110.12
561,2003,112.56
561,2004,119.41
561,2005,125.21
561,2006,132.89
561,2007,138.31
561,2008,139.63
561,2009,135.41
561,2010,135.15
561,2011,133.68
561,2012,135.92
561,2013,138.24
561,2014,143.05
561,2015,146.51
561,2016,152.6
561,2017,159.02
561,2018,167.69
561,2019,172.97
561,2020,173.6
561,2021,190.88
561,2022,221.42
562,1977,46.75
562,1978,53.67
562,1979,54.24
562,1980,62.16
562,1981,64.29000000000001
562,1982,48.59
562,1983,59.7
562,1984,59.94
562,1985,59.77
562,1986,61.84
562,1987,61.56
562,1988,60.43
562,1989,62.22
562,1990,64.20999999999999
562,1991,67.11
562,1992,69.2
562,1993,72.70999999999999
562,1994,74.67
562,1995,81.47
562,1996,84.78
562,1997,89.03
562,1998,92.08
562,1999,95.88
562,2000,100
562,2001,106.11
562,2002,110.5
562,2003,113.26
562,2004,122.8
562,2005,132.24
562,2006,138.39
562,2007,142.52
562,2008,140.82
562,2009,138.47
562,2010,134.92
562,2011,131.46
562,2012,131.55
562,2013,133.86
562,2014,136.65
562,2015,139.13
562,2016,142.58
562,2017,146.28
562,2018,151.78
562,2019,157.06
562,2020,161.04
562,2021,174.92
562,2022,199.16
563,1977,37.93
563,1978,42.01
563,1979,47.52
563,1980,52.33
563,1981,51.99
563,1982,52.76
563,1983,48.35
563,1984,54.88
563,1985,55.8
563,1986,55.92
563,1987,57.58
563,1988,58.18
563,1989,60.75
563,1990,62.23
563,1991,63.98
563,1992,65.88
563,1993,68.02
563,1994,71.47
563,1995,75.25
563,1996,78.90000000000001
563,1997,83.25
563,1998,86.09
563,1999,91.27
563,2000,100
563,2001,107.93
563,2002,115.85
563,2003,121.15
563,2004,131.83
563,2005,142.03
563,2006,148.07
563,2007,147.8
563,2008,143.39
563,2009,137.28
563,2010,129.72
563,2011,124.06
563,2012,121.51
563,2013,123.1
563,2014,127.18
563,2015,130.99
563,2016,136.06
563,2017,143.09
563,2018,151.07
563,2019,157.29
563,2020,160.93
563,2021,177.09
563,2022,201.88
564,1976,32.63
564,1977,40.51
564,1978,43.61
564,1979,41.05
564,1980,
564,1981,
564,1982,
564,1983,56.49
564,1984,
564,1985,52.52
564,1986,51.64
564,1987,50.95
564,1988,53.97
564,1989,52.72
564,1990,53.58
564,1991,58.53
564,1992,61.21
564,1993,64.28
564,1994,67.14
564,1995,72.58
564,1996,74.06999999999999
564,1997,79.83
564,1998,85.86
564,1999,91.56
564,2000,100
564,2001,107.38
564,2002,114.85
564,2003,121.32
564,2004,131.88
564,2005,145.26
564,2006,153.39
564,2007,154.54
564,2008,150.89
564,2009,144.11
564,2010,135.19
564,2011,129.03
564,2012,125.4
564,2013,126.79
564,2014,128.1
564,2015,131.76
564,2016,135.73
564,2017,141.72
564,2018,148.68
564,2019,156.9
564,2020,160.8
564,2021,178.61
564,2022,211.21
565,1976,45.08
565,1977,45.15
565,1978,50.39
565,1979,60.11
565,1980,70.27
565,1981,50.51
565,1982,
565,1983,62.39
565,1984,58.81
565,1985,58.81
565,1986,60.82
565,1987,62.24
565,1988,64.89
565,1989,66.09999999999999
565,1990,68.15000000000001
565,1991,70.47
565,1992,70.67
565,1993,74.56999999999999
565,1994,76.44
565,1995,80.40000000000001
565,1996,84.12
565,1997,87.28
565,1998,91.26000000000001
565,1999,93.98
565,2000,100
565,2001,104.94
565,2002,111.28
565,2003,115.79
565,2004,125.75
565,2005,138.06
565,2006,145.36
565,2007,149.17
565,2008,150.74
565,2009,150.44
565,2010,146.62
565,2011,143.08
565,2012,143.63
565,2013,147.01
565,2014,154.52
565,2015,160.16
565,2016,168.56
565,2017,175.49
565,2018,181.55
565,2019,187.16
565,2020,189.27
565,2021,203.17
565,2022,229.01
566,1986,59.83
566,1987,59.27
566,1988,56.76
566,1989,64.31
566,1990,64.66
566,1991,69.54000000000001
566,1992,71.39
566,1993,74.19
566,1994,76.98
566,1995,81.58
566,1996,84.84999999999999
566,1997,87.65000000000001
566,1998,92.13
566,1999,92.67
566,2000,100
566,2001,106.91
566,2002,112.86
566,2003,119.05
566,2004,130.18
566,2005,143.1
566,2006,150.34
566,2007,153.75
566,2008,152.11
566,2009,150.86
566,2010,145.65
566,2011,144.9
566,2012,143.48
566,2013,144.67
566,2014,145.44
566,2015,147.09
566,2016,150.94
566,2017,153.86
566,2018,160.61
566,2019,167.99
566,2020,171.04
566,2021,188.16
566,2022,219.24
567,1979,61.31
567,1980,61.04
567,1981,43.56
567,1982,35.37
567,1983,
567,1984,
567,1985,64.06999999999999
567,1986,58.88
567,1987,59.08
